seq_id,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASVee4ed5dda167,Bacteria,Actinomycetota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinocrinis,puniceicyclus
ASVeb94395a42fc,Bacteria,Actinomycetota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinocrinis,puniceicyclus
ASV22a4235a40ea,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVbb8e58d5bc6a,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter,NA
ASVeaf5f0154d0e,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
ASV4519195046d9,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASVb2fb82435274,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 13,NA,NA,NA
ASVe1b811688913,Bacteria,Chloroflexota,NA,NA,NA,NA,NA
ASVc6e1b9b1cc10,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Granulicella,NA
ASVe94371f22150,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASVc0b56d77fbe1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV806bfadbcc1c,Bacteria,Chloroflexota,Ktedonobacteria,B12-WMSP1,NA,NA,NA
ASVfe789e413c67,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVa7c827220c72,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV3b00e3c2bef2,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
ASV6664e7203a88,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA
ASV934fe38fa7ad,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA
ASVc5205a329931,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASVaa55f89770b4,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVb9ec6d109555,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV15fd27f87024,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Mizugakiibacter,NA
ASV4491f3b58379,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASVc62498e8f33d,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura,nitritigenes
ASVdb7b576444d2,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVf0bd0b06e5ac,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASVbcc2cd75b68d,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVbad8d63f06f3,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASVf1e71c6c93bb,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA
ASVa698046dc2ce,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV2db2454e5ec2,Bacteria,Gemmatimonadota,Longimicrobiia,Longimicrobiales,Longimicrobiaceae,NA,NA
ASV76a4af897a84,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Castellaniella,defragrans
ASV8c120f5a4ded,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,URHD0088,NA,NA
ASVbe6b4d8d8082,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV259a2c589c85,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVf6d6a939b42e,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASV63ff996566b1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVaf96ab46b6fb,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV0092816129d1,Bacteria,Chlamydiota,Chlamydiia,Chlamydiales,Simkaniaceae,NA,NA
ASV723fe6fb7b06,Bacteria,Acidobacteriota,Holophagae,Subgroup 7,NA,NA,NA
ASVa0b64a6bb369,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV6ec096bb635c,Bacteria,Acidobacteriota,Vicinamibacteria,Subgroup 17,NA,NA,NA
ASV3c4a8b1af78f,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASVfd003b82f3bb,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASVb37095795b8e,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV56637f35c201,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASVfe36ce621d2b,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASVb86c1d0fbce2,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Rhodanobacter,lindaniclasticus
ASV3625ebb86491,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA,NA
ASV78f8ad8a974f,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA,NA
ASV4c22ec6548c4,Bacteria,Pseudomonadota,Gammaproteobacteria,KF-JG30-C25,NA,NA,NA
ASV395d03c65755,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodoplanes,NA
ASVb4d135ebb4db,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV730f08308e55,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV7c07760e9de6,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVff363d28bd5e,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
ASV4121ebf6765e,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Occallatibacter,NA
ASV009e9e41310a,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASVf4839be6e3a2,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Sphaerobacter,NA
ASVa6dc88b347e1,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASVd7115f1ead69,Bacteria,Actinomycetota,Actinobacteria,Kitasatosporales,Streptomycetaceae,Streptomyces,viridosporus
ASV5fd7eabdcb2e,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVda3d11a8d739,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVb480f58c85d0,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,hutchinsonii
ASVf1847fcc820b,Bacteria,Deinococcota,Deinococci,Deinococcales,Trueperaceae,Truepera,NA
ASV91dcc32a1593,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,herbicidovorans
ASV0d2a3aaff353,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASVf1000c4fe0ea,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Angustibacter,NA
ASV12282dd6f40e,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,atrocyanea
ASV5070d01ccf9c,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVeb11b1022d68,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,NA,NA
ASV28ec765d42aa,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV3fc599418d54,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV9928ea9ad42e,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,NA,NA,NA
ASVad2e33e4503f,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geomonas,NA
ASV04e7ff13b71e,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
ASV778b9a69a9a5,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,Vicinamibacteraceae,NA,NA
ASVe2039df6fce7,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,NA,NA,NA
ASVc60f7f457d4d,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,atrocyanea
ASV6558562385aa,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,NA,NA
ASV1cd5fd27e8c1,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
ASV8124c4f5a7b6,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
ASV803c228f1772,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV6698a6d04998,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV041f17f96c59,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 13,NA,NA,NA
ASV90ab8fe7f29c,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVc2a51a74c376,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV421554bb33ef,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
ASV21c46e2537c0,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASV7ed2e7943eea,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVe532270e3968,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA
ASV6ad0a35f7fd6,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
ASVbf945541b1bd,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Sinomonas,atrocyanea
ASVdfa442e37c43,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASVed63e4542b70,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora,NA
ASV6ffc9733c628,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,NA,NA,NA
ASVd851eab5c25e,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVdbfe999e44d6,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Knoellia,NA
ASVecd0652aef7d,Bacteria,Actinomycetota,Actinobacteria,Kitasatosporales,Streptomycetaceae,Streptomyces,viridosporus
ASVbfc217201fec,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,NA,NA,NA
ASV4b083e9cf5a7,Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA
ASVa5557e2b3b4f,Bacteria,Pseudomonadota,Gammaproteobacteria,Rickettsiellales,Rickettsiellaceae,NA,NA
ASV3e8e8f2fc435,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,NA,NA
ASV5c88dc65e1da,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Thalassiella,NA
ASV6850e1a5d2fa,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV356fbdbe78ad,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV1ccc8ab04667,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASV3f2bfce2f50f,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASVe07555783bd6,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVb01ddcabf81d,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV2c1fc002d2bd,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Occallatibacter,NA
ASV10851e2cede8,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASV59437806369c,Bacteria,Actinomycetota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinocrinis,NA
ASVe43924d1aa10,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVf554c6ac8400,Bacteria,Acidobacteriota,Acidobacteriae,Subgroup 2,NA,NA,NA
ASVef68ce1448bb,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASVcd20870899c8,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidicaldus,NA
ASVf2485e4ed619,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Herbaspirillum,NA
ASVaa20a4b20e11,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV7f0a25dce35e,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV43655df34e36,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASVa48d60f3491a,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Terracidiphilus,NA
ASV4e4c6958096f,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,NA
ASVaf38824617e0,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Rhodoplanes,NA
ASVefbac37606bc,Bacteria,NA,NA,NA,NA,NA,NA
ASVc10ecf0078e0,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,NA
ASVfdee77473532,Bacteria,Candidatus Eremiobacterota,Eremiobacteria,NA,NA,NA,NA
ASV7285dbb4ce3d,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidisoma,NA
ASV35098aaedcda,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,NA
ASVbff6b9185ea7,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,URHD0088,NA,NA
ASVc143dd2939db,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Hephaestia,NA
ASV6f2ef8f41452,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
ASV862a2c0ca139,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,NA,NA
ASV1697b85108a6,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
ASV4a2aed3bacf0,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,NA
ASV31bd3e6d4515,Bacteria,Actinomycetota,Actinobacteria,Kineosporiales,Kineosporiaceae,Thalassiella,NA
ASV0bc2d7f60d7c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,NA,NA
ASV399bbe5a174a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASV6fb5c3072138,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,NA,NA
ASVfeecb43ccb3f,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,NA,NA
ASV92c081996f5a,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,Ellin516,NA
ASVc79b9f6f3252,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,NA
ASVc8e5843cbaca,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
ASVd3e70e2dc430,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV3df4e50db8bf,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV41c7bca2e537,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA
ASVe6082bb01efb,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067,NA
ASV03960903083d,Bacteria,Chloroflexota,KD4-96,NA,NA,NA,NA
ASVf5eff094e361,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASV0c95fe226da0,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA
ASV53980c82c171,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA
ASVa23a594e0ba2,Bacteria,Chloroflexota,Ktedonobacteria,C0119,NA,NA,NA
ASVd4093f2dc0a6,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,WWH38,NA,NA
ASV9213ab995b20,Bacteria,Armatimonadota,NA,NA,NA,NA,NA
ASVe77fa34d5bf3,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,Thermomicrobiaceae,Nitrolancea,NA
ASV385ac9a02509,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),Granulicella,NA
ASV0452fcb90b3d,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASV989783df0eb7,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV5c5bfade65b5,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA,NA
ASV799fd83f3c3c,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASVac8339b95626,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA
ASVfdb6d17ebe53,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
ASVddd1a14d6a51,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,phaseoli
ASV12860b46fe59,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA,NA
ASV34ccae807eef,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101 soil group,NA,NA
ASV27faf3d65eec,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Pseudolabrys,NA
ASV01a4b8e7de2c,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,D05-2,NA,NA
ASV4834502d3846,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASVdcb8ddf669a4,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASV5093fadc2607,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,NA
ASVa94a0eee88e9,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,NA,NA
ASV9e8741e056cf,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV77b73beb7121,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASV6e9c891ef07e,Bacteria,Actinomycetota,Thermoleophilia,Gaiellales,NA,NA,NA
ASVb46e755076b5,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASV1459c150709d,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV10192afdd637,Bacteria,Actinomycetota,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,NA
ASVf327c0cb12df,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
ASVfafdcd79d58d,Bacteria,Actinomycetota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,NA,NA
ASV283e9c1417ae,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,Bosea,NA
ASV9a74ab49e7a9,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Devosiaceae,Pelagibacterium,NA
ASV84ecb6d05e99,Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,vibrioides
ASV0659aba050c4,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,NA,NA,NA
ASV02dc18b57fea,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tautonia,NA
ASVf4d3595a4fb0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA
ASVa409e0f9f6cb,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pelobium,manganitolerans
ASVa421e5bd8d72,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASVe68eede121ca,Bacteria,Candidatus Eremiobacterota,Eremiobacteria,NA,NA,NA,NA
ASV1832218bc303,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASV211e524ab0b1,Bacteria,Chloroflexota,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,NA,NA
ASV565b187faf5f,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,NA,NA
ASV23ab0ffa7355,Bacteria,Chloroflexota,Anaerolineae,Anaerolineales,Anaerolineaceae,NA,NA
ASV9134f74c04f4,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,NA
ASVb1a6d29de9ec,Bacteria,Actinomycetota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinocrinis,NA
ASVeb80f9506a8e,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,NA,NA
ASV2cee0e5e02aa,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Dyella,NA
ASVd607c67fec75,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,NA
ASV4c3e9824a5e3,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,NA,NA,NA
ASV81c42af0dbd3,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV5e9ce206348b,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,NA
ASV60390df82f4d,Bacteria,NA,NA,NA,NA,NA,NA
ASV9262d96b5876,Bacteria,Actinomycetota,Actinobacteria,Catenulisporales,Actinospicaceae,Actinocrinis,NA
ASV69168173ebbe,Bacteria,Actinomycetota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA
ASV359a3376d060,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV0cd27ec9a0a7,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1,NA
ASVed447cc78d92,Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,NA
ASVa38362bf9f24,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella,NA
ASV3852b012ed40,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7a,NA
ASV0d95e5e3121a,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,NA
ASVcf476695dc92,Bacteria,Actinomycetota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,NA,NA
ASVfc9251d4349f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV4a1d9e48a196,Bacteria,Myxococcota,Polyangiia,Haliangiales,Haliangiaceae,NA,NA
ASV223aac2305f5,Bacteria,Actinomycetota,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,NA
ASV525fe2667709,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Acidiferrimicrobium,NA
ASV7442cbd8153d,Bacteria,Verrucomicrobiota,Verrucomicrobiia,Opitutales,Opitutaceae,Opitutus,NA
ASV8c41fd1703d5,Bacteria,Pseudomonadota,Alphaproteobacteria,Rickettsiales,Mitochondria,NA,NA
ASV7e75cbd9510b,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASVfa467420e2a7,Bacteria,Chloroflexota,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,NA,NA
ASV05b64bf65ea3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Puia,NA
ASV48f8b2cf9ea6,Bacteria,Pseudomonadota,Alphaproteobacteria,Elsterales,NA,NA,NA
ASVc9bc16086257,Bacteria,Pseudomonadota,Alphaproteobacteria,NA,NA,NA,NA
ASVb9df61cb8539,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Rhodanobacteraceae,Chujaibacter,NA
ASV28a65534a608,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,SC-I-84,NA,NA
ASVc3be0109ab6e,Bacteria,Acidobacteriota,Acidobacteriae,Terriglobales,Acidobacteriaceae (Subgroup 1),NA,NA
ASV3c07c78e0a5f,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,LWQ8,NA,NA
ASV4280bd1b84dc,Bacteria,Gemmatimonadota,Gemmatimonadia,Gemmatimonadales,Gemmatimonadaceae,NA,NA
